province,occ_4_digit,female,lives_with_health_worker,lives_with_health_worker_1,lives_with_health_worker_2,lives_with_health_worker_3,age_60_plus,lives_with_age_60_plus,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_plus,lives_with_kids_17_under,lives_with_kids_5_under,lives_with_kids_6_12,lives_with_kids_13_17,lives_with_kids_6_17,lone_parent,multi_gen_hh,low_income_family,educ_lesshighschool,educ_highschool,educ_somecollege,educ_bachelor,main_earner_cf,main_earner_ef,main_earner_hh,language_spoken_not_english,immigrant,nonperm_res,visible_minority_1,visible_minority_2,unsuitable_dwelling,shelter_cost_income_ratio,low_income_nbhd,number_of_families,takes_public_transit,duration_of_commute,work_from_home,mental_health_sometimes,mental_health_always
NL,1221,.86784941,.069104172,.039626874,.029480472,.000098501594,.13482746,.22839417,.023353282,.15041544,.24687178,.32131657,.21718585,.039511982,.0013451327,.38787904,.11634601,.20183083,.1681232,.31528053,.068998739,.04122252,.039609056,.030777432,.16023672,.62019867,.18878719,.44828537,.44010702,.42676976,.010769133,.0070179687,.0087798303,.023242798,.11318783,.02095161,16.439478,.10730257,16145.908,.0085902391,15.802952,.075168334,.11001435,.031982921
NL,1222,.85922188,.047844574,.025961516,.020496383,.0035231262,.15399654,.23129641,.019588333,.10175369,.23465556,.32056859,.26920259,.055275027,-.0010437622,.35276088,.13786437,.1694022,.13807037,.24889377,.058617033,.026681524,.034030933,-.0086647561,.13004214,.6665566,.21206604,.51445138,.50490528,.49496421,.0012677093,-.00023121345,-.00057951279,.007098787,.097845115,.015539503,13.592526,.070250675,24150.189,.0089927427,17.631636,.0060959375,.079334527,.021261927
NL,1223,.72879761,.11376066,-.0024902958,.098468967,.017689288,.1117362,.22327057,.079875737,.26583505,.25344837,.16804814,.19778828,.035640735,-.0006362875,.37878188,.1157558,.19326624,.17322971,.29687274,.008861145,.0220215,.038874168,.0063205399,.12214546,.46003342,.41150063,.46309572,.46849397,.45305958,-.0040490339,.0012711531,-.00066696724,.0039811893,.11635975,.000011368278,13.791867,.041374657,23315.158,.009279795,21.950262,-.011426521,.098326236,.043391883
NL,1224,.38061112,.090288676,.020975916,.066145025,.018802004,.36976302,.48274925,.0086350143,.15292399,.12677298,.19901974,.40950093,.09093494,.01221247,.28737456,.10714993,.12116282,.12921064,.22139227,.039549287,.019332722,.12441337,.11563641,.22342227,.3709664,.28997499,.56890959,.56773889,.53057486,.038634598,.02108171,.015130063,.040334165,.097390689,-.0021584956,21.175692,.044716459,22214.559,-.0010066725,11.958381,.27857104,.11220869,.046104133
NL,1225,.44088405,.20807235,.036599729,.13115072,.039983556,.066961147,.094076134,.0008600555,.16259076,.26820612,.34220129,.2121684,.014893021,-.000919602,.41903844,.164573,.15793931,.18564607,.32147646,.012433589,.018201778,.0046434323,.0075096516,.12484644,.64252758,.22511634,.60685766,.60105622,.6020261,.015478061,.016687561,.0023551087,.01780824,.072418965,.013077203,13.532784,.059920844,20082.982,.01391075,25.019842,-.0033056338,.093605407,.00072039384
NL,1226,.85008156,.057311285,.012790444,.045797199,-.0015151679,.098745331,.14875685,.4085196,.21055534,.12902752,.123235,.10594483,.023424583,-.00070686353,.29503727,.07783825,.13073078,.1175537,.21907921,.064797573,.02318548,.19905564,.040501814,.31877893,.24201688,.39870235,.35942,.33524579,.31275257,-.0048634829,-.00050994573,.025776587,.031050228,.13015582,.091392718,37.413933,.046660561,28384.125,-.0020265204,10.796364,.11390773,.21127003,.030967137
NL,1227,.86916077,.08013279,.043088127,.037080508,-.00006592663,.00046663257,.15144251,.036238279,.15485463,.32749373,.40298694,.078113839,.00030848247,4.1354533e-06,.43638256,.22688875,.23038234,.13905589,.33322307,.25227326,.041607179,-.0003366179,-.0024636565,.00033550675,.84601164,.15611655,.63247961,.63307351,.63305718,.0057747345,3.4719494e-06,.000011157689,.000067935449,.11381097,-.0017649952,17.175045,.1534127,19060.273,.037966333,14.468676,.000026003203,.29508072,.11187565
NL,1228,.641132,.070164695,.020523082,.043932479,.0057052602,.12171245,.21304308,.041616317,.17976992,.25170863,.2719216,.21852821,.036462277,-6.9508051e-06,.30753544,.090736866,.13190873,.15585656,.24554124,.063809179,.015752776,.0098516438,-.000058835696,.23192815,.47662094,.29150975,.61905283,.59229648,.57327908,2.8654028e-06,.0066746813,.0062990156,.030345643,.076327354,.0067394921,15.451116,.034184907,25650.637,.015837608,19.295679,.0061656055,.13081281,.047589038
NL,1241,.97856426,.03841516,.0098919198,.024202419,.0059248153,.13786203,.24174441,.03938714,.1422188,.21775711,.33125833,.21795177,.045472808,.0059540742,.36223376,.1132967,.16699074,.17142558,.2852833,.08716812,.033483204,.036042634,.033473328,.16760619,.70699883,.091921687,.36370835,.34860376,.33383477,.0075627971,.0078360271,.002838945,.011177364,.093686149,.0214155,14.898588,.11164313,14612.748,.0079751341,16.01269,.069710344,.13639733,.052158721
NL,1242,.98083925,.063117713,.016886493,.036259089,.01023132,.07495185,.23513079,.083624855,.14920816,.23950088,.28390217,.2156484,.027938303,.00017727069,.33269775,.10035371,.18964425,.12185081,.28686565,.076124251,.034655284,.035808455,.0080829486,.083618663,.83155948,.076738931,.41273674,.37712738,.36278525,.00032294108,.0090770395,-.00016496444,.0086748656,.094831765,.033226892,17.599165,.14732438,17834.289,.0068647973,18.021698,.013823698,.1728849,.067798756
NL,1243,.99031764,.20371731,.089701563,.10423961,.02292265,.11541298,.19093361,.032668963,.16023642,.22750501,.32107827,.22469376,.033875044,-.000057373025,.35656044,.12699328,.18319054,.13501185,.28435862,.076819837,.032811552,.022620304,.030171718,.14828271,.76418066,.057364967,.39797685,.3888157,.36816949,.011181561,.00029895388,.0047554374,.029553764,.10797688,.030971961,15.24396,.12459719,14382.589,.013636252,17.045202,.047731914,.14130707,.039216533
NL,1251,1.009457,.065867931,.056646142,.006131358,.0031103485,.24899475,.2499263,.054316875,.012746795,.19244267,.19742858,.39922571,.14476745,-.00092800061,.10797355,.00081006269,.098664597,.040043227,.10328655,.14950122,.0011435311,.12764598,-.0065492261,.044282205,.82780129,.13446574,.38237622,.38418597,.28941041,.0024031629,.0018793143,-.00029883996,.0070560221,.18739949,.067509837,12.287701,.34484303,11922.313,-.0012709745,20.795832,.3024444,.24505822,.13480462
NL,1252,.89476436,.10732169,.086574487,.023273256,-.0031185155,.09952262,.16188453,.0029323366,.10189272,.3202664,.35784855,.11553433,.10187256,-.00034688553,.43739909,.13892135,.21274853,.23098673,.3760941,.023937091,.00079296145,-.0011073299,.023204729,.020012582,.69883037,.25795236,.67173839,.67028826,.6735571,.0011402841,.0039534061,-.0016245164,.0054623974,.095498219,.04668666,13.137763,.063611694,12970.652,.025361648,15.100932,.00095421163,.11396742,-.0026926759
NL,1253,.8190605,.092403315,.030432474,.060752057,.0023671917,.043146655,.092849731,-.0083376197,.26397586,.31269068,.3185598,.078422576,.03556725,-.00087852537,.42508966,.20917803,.11482229,.15825206,.23648496,-.010894853,.029804405,-.0070103537,.018615969,.007484803,.66095984,.31293941,.65375841,.65606463,.66044331,.0013312949,.0025803866,-.0012450165,.0033287054,.032949407,-.00070404209,14.180465,.12112737,17090.482,-.0070062573,24.672987,.048225209,.24733119,.11134444
NL,1311,.87208301,.065240547,.030572914,.032563906,.0020789204,.25755271,.37365454,.055864148,.13403276,.16985072,.25055355,.26060688,.11949207,.0095998831,.33913511,.081194945,.13196425,.18414693,.27800059,.050775871,.039492887,.041888148,.072582863,.24383339,.5425539,.14102988,.38945353,.36229336,.34201679,-.0024912597,.0051755998,.018369716,.018668752,.081829488,.024386546,15.223798,.19236945,12301.444,.012580927,12.710209,.20671451,.10488762,.030280478
NL,1312,.52072483,.081576549,.027719676,.03840445,.015521055,.091525838,.22833553,.062503651,.18498659,.26350594,.30740774,.14694712,.026259378,.0083896024,.37653917,.13339984,.16827962,.16793284,.30372593,.056626033,.052959926,.0015153848,-.0038404167,.19285038,.41234571,.39864439,.58215815,.58420694,.5543322,-.000053282827,.0077328263,.021267351,.029613081,.095822975,.015662981,15.477015,.087271929,22069.207,.028407844,18.643759,.034427438,.12354086,.051130224
NL,1313,.82583904,-5.5879354e-09,7.4505806e-09,1.3038516e-08,4.8572257e-17,.20701917,.29744461,.030013353,.18725011,.29314008,.1883319,.2226027,.078661904,9.3132252e-10,.25870436,.05600398,.25870439,-2.9802322e-08,.25870439,.12456128,-7.4505806e-09,.089429192,7.4505806e-09,.29104704,.46763051,.24132246,.63842487,.60841155,.60841155,-2.7755576e-17,-4.6566129e-09,3.9581209e-09,4.6566129e-09,-1.4901161e-08,-1.6763806e-08,22.079376,.047765568,16858.643,.047765568,14.73374,.18224934,.24285734,.084102511
NL,1314,.29151788,.11285418,.10676925,.0056373882,.00039390719,.21609643,.3031238,.0056394176,.08802221,.087100327,.32792065,.40089232,.092095524,-.0016704315,.24118443,.07991191,.11475597,.13181709,.21085754,.0036152089,-.0030164986,.0024428023,-.0032577792,.00054085877,.72338122,.27933577,.7060014,.70458043,.70253283,.00039394078,.00051194965,.0062862346,.0053708674,.084568299,.054456484,10.746051,.11211725,21471.01,.00027281692,20.355125,.20578025,.08707539,.042478956
NL,1315,.36171925,.14612836,-.011176831,.16106962,-.0025971301,.20858608,.19635084,-.0056066588,.18506539,.11810374,.45865694,.21674879,.019163221,.0078685675,.27656215,.15821031,.18030104,.10562004,.28905985,-.00607186,-.01738878,.012809359,.022903249,.17702274,.49232453,.30774951,.58950329,.59492898,.62841046,-.0011955425,-.026585331,-.029093988,-.055151425,-.028699458,-.050524123,13.298383,.0076165795,27281.441,.15693361,21.101843,.0082601011,.27730367,-.01802516
NL,1411,.88429511,.070687443,.022309354,.03889773,.010908352,.11791205,.25478616,.11746165,.14649135,.18360232,.28028765,.22994281,.038408894,.0038053498,.33683175,.10057701,.17054677,.16620579,.28418803,.079363689,.05095382,.042794324,.043117844,.24025089,.65206891,.064562336,.39266226,.37524974,.35969406,.0077032386,.0034347933,.0018848958,.014555794,.1046436,.028509317,14.396282,.14603966,13410.497,.016686136,16.358412,.040449694,.12986183,.037314173
NL,1414,.9403767,.090643421,.028162882,.066365235,.0069403932,.098516561,.22398183,.20683783,.22277384,.1913372,.19538784,.14561017,.031122355,.0069308151,.36669213,.13801773,.18224491,.15380965,.29279697,.10874125,.074760281,.064264588,.039191768,.32014453,.56607085,.074592859,.36276329,.33179861,.30066922,.010432679,.0025134732,-.00046952383,.024785761,.12439508,.040816609,16.901182,.10346738,17332.027,.022259388,16.71624,.011875148,.15854751,.049282029
NL,1415,.92580986,.16341224,.024666563,.1181688,.021898737,-.0062034987,.027490962,.14890555,.29324448,.31789833,.20157526,.052856989,-.011229862,-.0032506927,.45794037,.23364082,.23583893,.039654907,.27450997,.094115481,.014495224,.098490164,-.032172389,.19325659,.53760326,.30131263,.56661814,.51787674,.44635785,.075680874,.075803421,.048668008,.10467884,.18085317,.06959258,16.990286,.090240054,26767.734,.034024436,18.248062,-.020020977,.26210076,.10310756
NL,1422,.79757279,.096767955,.021937335,.074409656,.0091034267,.092911214,.22739108,.16977507,.16801128,.13162522,.31636041,.19531775,.0094970735,.0094131781,.32013601,.10387346,.092480041,.16634186,.25379938,.056282338,.046819642,.022095887,-.00018610399,.32595003,.58862972,.085606381,.41175687,.39020437,.37908909,.00020981718,-.00066492375,.00062483258,.0014000888,.063242778,.025974572,14.144545,.066767611,22226.85,.020204898,23.020662,.021032464,.11020485,.038995888
NL,1431,.87270701,.077975385,.036500245,.035239201,.0084784618,.13368039,.23712794,.068746388,.16514866,.21371754,.29178593,.20639543,.045447599,.0087584862,.34703866,.11601448,.16171546,.15085156,.28437001,.085427873,.046983551,.034298696,.0306237,.1735573,.6456356,.15018345,.48009399,.46529573,.44099155,.0096060708,.0056073987,.010302864,.022486331,.10561936,.027591353,24.49901,.086072765,16042.141,.0047553065,16.513239,.036012549,.10188884,.017935704
NL,1432,.88183618,.082950383,.0147796,.051709209,.016256036,.05526945,.16841964,.046449177,.21123104,.27651915,.24982998,.1925275,.02432582,-.00088264147,.39610097,.16520545,.20713252,.13992243,.3061184,.089893751,.028508859,.038357381,.0071979798,.090246208,.74299449,.15956137,.47161201,.47259098,.46042979,.00036623699,.013182055,.0054957843,.013884142,.10138591,.023882316,15.370006,.10557168,19528.354,.0063149147,19.115879,.031592038,.14692771,.062700048
NL,1434,.82691342,.031937428,-.0017037488,.033910234,-.00051283068,.17137821,.2280819,.072414488,.21342741,.23280902,.21495968,.23536508,.030443059,.00058130437,.28867143,.12643871,.14647634,.055865843,.18352579,.054445092,.07029292,.056164913,.018929387,.12288576,.58882689,.26935798,.51629996,.48193777,.41451705,-.00034206122,.011667514,.0011683522,.050310671,.10484578,.022544244,16.538998,.061470464,30407.898,-.00032605775,19.305635,.052846983,.26061803,.036833882
NL,1435,.91270643,.10320363,-.00020653471,.10370412,.0011878916,.21467495,.2789683,.071581326,.062790968,.19189538,.34427387,.2940712,.037099786,-.0017124803,.27446708,.021361655,.16201176,.12320646,.25006518,-.0014355381,-.00027447456,.0024195914,.04375365,.32680365,.58046257,.048980124,.35399562,.35611063,.35480374,.0012919029,-.00099081628,.0010327336,.002418373,.088101581,-.0041062222,13.299446,.091531619,19049.527,.001249373,16.109884,.049472809,.22882266,.09597978
NL,1451,.81598932,.086102374,.043068446,.01775171,.025282225,.22035342,.39208373,.22014832,.15781783,.17297888,.213283,.15658386,.079188131,-3.7252903e-09,.29587105,.049811732,.11356914,.18832867,.27380922,.022814777,.016500913,.13797879,.047667924,.3421213,.25974733,.35046351,.42048314,.42048311,.40161416,.0049351025,-8.8475645e-09,.04112386,.0411238,.10847254,-1.3038516e-08,15.551043,.10884428,17038.596,.04199462,16.4876,2.9802322e-08,.10786428,.041144956
NL,1452,.81581151,.058660056,.010231118,.028399119,.019267533,.070736922,.21527402,.024699874,.36020645,.26735544,.1526798,.16240786,.035217836,-.0025672282,.32804188,.19401371,.10043453,.066102572,.16087726,.022298949,.031427957,.0040142913,-.011138214,.088162199,.67989475,.24308129,.50800407,.51085633,.49994043,-.0059190025,.0092253983,-.00018520858,.0098447418,.047673915,.020142775,14.068687,.045154572,18500.941,.016213341,18.437826,.12239591,.24019231,.045967877
NL,1454,.67656064,.067016199,.017992815,.04015746,.012655559,.49533409,.58109134,.030009486,.07613612,.14154921,.17710552,.27499622,.27276823,.027435217,.24524461,.088370904,.11160844,.11823583,.19810371,.066881843,.037197191,.10231115,.093529195,.17250127,.49037433,.24359518,.54714656,.52620745,.51014018,.0081210854,.00005314931,.0070239487,.031111091,.15136184,.0036586362,25.663895,.16634761,11410.488,.022325752,15.918653,.14042127,.12510766,.054594126
NL,1511,.76999736,.088627763,.017577978,.060319945,.010620964,.21051987,.34201229,.034596734,.073147416,.23957489,.29590642,.28895035,.062795877,.0050283172,.31514019,.15849209,.18288285,.13169016,.24729896,.032300968,.04611259,.053801849,.056393933,.4166514,.46926624,.057688456,.43988353,.43622869,.422557,-.00033675352,-.0015370066,-.0008569932,.0029537508,.12914477,.05255682,13.299062,.18477376,11644.958,.011722018,11.773474,.026502216,.18841694,.061965633
NL,1512,.4095816,.041927878,.0083709415,.02341713,.010134819,.19053206,.30119079,.0087121204,.12559037,.24890852,.27091038,.28983128,.056144748,-.000097401906,.32117319,.074028157,.17646109,.14452899,.26910129,.053692315,.030135162,.0292501,.07537476,.50675601,.35573244,.062136739,.58635914,.56973135,.5695765,8.7544322e-08,-.000036234269,.00011089921,.020787301,.1060591,.012727736,15.709047,.18716763,15168.563,.00016286969,15.095897,.0079036392,.17132294,.055003725
NL,1513,.17101401,.12796065,.037733026,.069173403,.02265678,.24910058,.34066224,.13285764,.05103353,.21688266,.20841022,.27572829,.10003828,.015049415,.32616457,.074927345,.15134245,.21673509,.2664001,.047565956,.03724109,.071499147,.2162023,.37239954,.36941779,.041980438,.5890733,.5528518,.53579497,.00072139653,.0030629544,.015420645,.020453569,.04844559,.04100927,19.32049,.010450218,17225.254,.0071051014,15.891954,.083455674,.084115036,.014625136
NL,1521,.19693968,.12009908,.046413802,.057588585,.018346157,.13921469,.28796056,.15088643,.16978851,.11543391,.31540719,.19519462,.049007874,.0042814957,.25157887,.081686214,.096779369,.14247912,.19209029,.037258014,.092302911,.076160051,.14226082,.52581871,.29876697,.0331535,.58181024,.54712981,.50602776,.0040597348,.007172599,.0026940524,.014457325,.078161187,.025083719,16.497355,.16380732,16500.789,.032312017,18.90163,.0053199227,.073364154,.0063185929
NL,1522,.1512877,.13428175,.036459096,.07390479,.02399979,.13934471,.24184832,.08124879,.22914821,.21608189,.19518737,.2437399,.035864908,-.0012710312,.31961501,.096315131,.18069857,.12722243,.27460045,.042311929,.036347538,.034704819,.10505193,.48790321,.39121825,.015826672,.59387994,.56590581,.55186945,.0051345089,.0051004784,-.0018334219,.0038398332,.11517838,.018158492,14.642318,.14155033,12422.611,.01291218,19.380413,.0071234861,.069195144,.0133274
NL,1523,.20228651,.12568048,.030382289,.050717797,.044420514,.046629258,.054044917,.0034167464,.20417105,.36578333,.29443988,.11837544,.017662166,-.0038485834,.55080026,.23793453,.34966418,.20532255,.45219904,.055526208,-.013272079,.039120536,.021657599,.22400139,.53055674,.22378428,.88188875,.89090902,.86750603,.040808462,.049776617,.028906329,.058808435,.087491468,.018266309,17.432375,.10413517,13739.475,.048866522,36.064102,.013432617,.060823727,.034039553
NL,1524,.40203676,.10340499,.032037172,.07557752,-.0039022195,.089240722,.16807857,.060202911,.21920012,.18200636,.34736261,.14602391,.024070978,.021133125,.27036843,.11283375,.081784204,.12321082,.19005939,.046222344,.033006556,.1071714,.092669733,.28302827,.54020983,.0840922,.57395995,.53256863,.4650124,.0054354668,.0063790679,.0083287237,.014747609,.11369646,.0022874263,19.025156,.14654607,21737.494,.040149312,15.947313,.0097548841,.17810845,.06391035
